Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,4,ABINASH HANSDA,Socialist Unity Centre Of India (COMMUNIST),1608,0,1608,0.75,2026-05-04 12:51:53
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,5,DHANESWAR HANSDA,Aam Janata Unnayan party,704,0,704,0.33,2026-05-04 12:51:53
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,6,RAJIB LOCHAN KAR,Revolutionary Socialist Party,5745,0,5745,2.69,2026-05-04 12:51:53
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,7,RAFIK DALAL,Rashtriya Lok Janshakti Party,2077,0,2077,0.97,2026-05-04 12:51:53
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,8,MADHU SUDAN MANDAL,Independent,1704,0,1704,0.8,2026-05-04 12:51:53
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,9,NOTA,None of the Above,2520,0,2520,1.18,2026-05-04 12:51:53
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,1,PARTHA PRATIM BOSE,Indian National Congress,2274,15,2289,1.06,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,2,SATYANARAYAN MUKHOPADHYAY,Bharatiya Janata Party,121020,1616,122636,56.7,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,3,SWAPAN KUMAR MONDAL,All India Trinamool Congress,76062,782,76844,35.53,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,4,ABINASH HANSDA,Socialist Unity Centre Of India (COMMUNIST),1608,17,1625,0.75,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,5,DHANESWAR HANSDA,Aam Janata Unnayan party,704,16,720,0.33,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,6,RAJIB LOCHAN KAR,Revolutionary Socialist Party,5745,90,5835,2.7,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,7,RAFIK DALAL,Rashtriya Lok Janshakti Party,2077,4,2081,0.96,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,8,MADHU SUDAN MANDAL,Independent,1704,13,1717,0.79,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,9,NOTA,None of the Above,2520,20,2540,1.17,2026-05-04 13:06:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,1,PARTHA PRATIM BOSE,Indian National Congress,2344,15,2359,1.06,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,2,SATYANARAYAN MUKHOPADHYAY,Bharatiya Janata Party,124356,1616,125972,56.76,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,3,SWAPAN KUMAR MONDAL,All India Trinamool Congress,78016,782,78798,35.5,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,4,ABINASH HANSDA,Socialist Unity Centre Of India (COMMUNIST),1636,17,1653,0.74,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,5,DHANESWAR HANSDA,Aam Janata Unnayan party,720,16,736,0.33,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,6,RAJIB LOCHAN KAR,Revolutionary Socialist Party,5844,90,5934,2.67,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,7,RAFIK DALAL,Rashtriya Lok Janshakti Party,2151,4,2155,0.97,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,8,MADHU SUDAN MANDAL,Independent,1749,13,1762,0.79,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,9,NOTA,None of the Above,2568,20,2588,1.17,2026-05-04 13:18:55
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,1,PARTHA PRATIM BOSE,Indian National Congress,2344,15,2359,1.06,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,2,SATYANARAYAN MUKHOPADHYAY,Bharatiya Janata Party,124356,1616,125972,56.76,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,3,SWAPAN KUMAR MONDAL,All India Trinamool Congress,78016,782,78798,35.5,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,4,ABINASH HANSDA,Socialist Unity Centre Of India (COMMUNIST),1636,17,1653,0.74,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,5,DHANESWAR HANSDA,Aam Janata Unnayan party,720,16,736,0.33,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,6,RAJIB LOCHAN KAR,Revolutionary Socialist Party,5844,90,5934,2.67,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,7,RAFIK DALAL,Rashtriya Lok Janshakti Party,2151,4,2155,0.97,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,8,MADHU SUDAN MANDAL,Independent,1749,13,1762,0.79,2026-05-04 14:02:47
2026_RESULTS,West Bengal,S25,248,S25-248,CHHATNA,9,NOTA,None of the Above,2568,20,2588,1.17,2026-05-04 14:02:47
